seed,variant,split,n,auc,ece_raw,ece_platt,platt_a,platt_b
1337,backbone+blink,dfdc_test,77,0.8528925619834711,0.12027731653931853,0.15545092039294056,4.788702487945557,-2.2056493759155273
1337,full_fusion,ff_test,600,0.7726,0.05275652334094047,0.03918562268217404,4.793108940124512,-2.2116951942443848
1337,full_fusion,celebdf_test,1306,0.9729123818388354,0.04261554900847753,0.08468033976362273,4.793108940124512,-2.2116951942443848
1337,full_fusion,dfdc_test,77,0.8479338842975207,0.11149381314005169,0.14145971854011735,4.793108940124512,-2.2116951942443848
2024,backbone_only,ff_test,600,0.773,0.048754327719410254,0.038900363345940915,4.605184555053711,-2.008537769317627
2024,backbone_only,celebdf_test,1306,0.9741484139256279,0.04183818610416437,0.08774391867528467,4.605184555053711,-2.008537769317627
2024,backbone_only,dfdc_test,77,0.8421487603305785,0.12829887170296211,0.18180149677511934,4.605184555053711,-2.008537769317627
2024,backbone+rppg,ff_test,600,0.77388,0.0510863081117471,0.04050114192068576,4.648753643035889,-2.060035228729248
2024,backbone+rppg,celebdf_test,1306,0.9739732676785116,0.03931803644775979,0.09096841929426237,4.648753643035889,-2.060035228729248
2024,backbone+rppg,dfdc_test,77,0.8396694214876033,0.13121790893666155,0.15096420010963044,4.648753643035889,-2.060035228729248
2024,backbone+blink,ff_test,600,0.7763,0.05189645424485207,0.03441811117033164,4.670900821685791,-2.0614712238311768
2024,backbone+blink,celebdf_test,1306,0.9743685977791456,0.04253154913759341,0.0873448048443013,4.670900821685791,-2.0614712238311768
2024,backbone+blink,dfdc_test,77,0.8537190082644628,0.1148510741723048,0.1695947020084827,4.670900821685791,-2.0614712238311768
2024,full_fusion,ff_test,600,0.7773,0.0490781665345033,0.04360900116463502,4.726444244384766,-2.120023727416992
2024,full_fusion,celebdf_test,1306,0.9739732676785116,0.03942432406302798,0.09014614810667944,4.726444244384766,-2.120023727416992
2024,full_fusion,dfdc_test,77,0.8512396694214877,0.12025736988364874,0.16456385363232,4.726444244384766,-2.120023727416992
