config,train,test,seed,variant,n_train,n_test,auc,ap,eer,tpr1,tpr5,tpr10
test_ff,celebdf+dfdc,ff,1,full_fusion,6910,600,0.59322,0.8720955576614366,0.42000000000000004,0.034,0.082,0.15
test_ff,celebdf+dfdc,ff,42,backbone_only,6910,600,0.62614,0.8957897698312144,0.41200000000000003,0.104,0.204,0.246
test_ff,celebdf+dfdc,ff,42,backbone+rppg,6910,600,0.62742,0.8935891559709626,0.42000000000000004,0.064,0.15,0.244
test_ff,celebdf+dfdc,ff,42,backbone+blink,6910,600,0.6268,0.896149420847173,0.41200000000000003,0.104,0.192,0.264
test_ff,celebdf+dfdc,ff,42,full_fusion,6910,600,0.62748,0.893493499057685,0.41000000000000003,0.064,0.15,0.228
test_ff,celebdf+dfdc,ff,1337,backbone_only,6910,600,0.62956,0.8892705594727823,0.41200000000000003,0.034,0.148,0.25
test_ff,celebdf+dfdc,ff,1337,backbone+rppg,6910,600,0.61366,0.8826236877230258,0.41000000000000003,0.018,0.104,0.224
test_ff,celebdf+dfdc,ff,1337,backbone+blink,6910,600,0.6296,0.8887592683135978,0.41900000000000004,0.03,0.148,0.242
test_ff,celebdf+dfdc,ff,1337,full_fusion,6910,600,0.60918,0.8810019144768515,0.41000000000000003,0.016,0.104,0.226
test_ff,celebdf+dfdc,ff,2024,backbone_only,6910,600,0.5914,0.8722746700910138,0.44199999999999995,0.014,0.148,0.212
test_ff,celebdf+dfdc,ff,2024,backbone+rppg,6910,600,0.60016,0.8736011150253229,0.43000000000000005,0.012,0.096,0.194
test_ff,celebdf+dfdc,ff,2024,backbone+blink,6910,600,0.58964,0.8712035556411135,0.43899999999999995,0.01,0.14,0.216
test_ff,celebdf+dfdc,ff,2024,full_fusion,6910,600,0.60302,0.8746482270552032,0.43999999999999995,0.014,0.088,0.212
