seed,variant,method,n,auc,ap,eer,tpr1,tpr5,tpr10
42,backbone+rppg,ALL,2209,0.5307876420810175,0.7347869805439422,0.4699364077912974,0.01904761904761905,0.06095238095238095,0.11301587301587301
42,backbone+rppg,sadtalker_cdf,836,0.48765035192853406,0.785883357449548,0.48572996236379384,0.0015174506828528073,0.05311077389984825,0.09408194233687406
42,backbone+rppg,sadtalker_ff,278,0.4968426501035197,0.5224209083143208,0.4712215320910973,0.021739130434782608,0.050724637681159424,0.13768115942028986
42,backbone+rppg,simswap_cdf,815,0.5305598356445814,0.8045025869914293,0.4687892956449356,0.009404388714733543,0.07836990595611286,0.1238244514106583
42,backbone+rppg,simswap_ff,280,0.5640816326530612,0.5442625553549498,0.44999999999999996,0.0,0.04285714285714286,0.11428571428571428
42,backbone+blink,ALL,2209,0.5315387311601822,0.7350897166650586,0.47658304541585295,0.012698412698412698,0.05714285714285714,0.11365079365079366
42,backbone+blink,sadtalker_cdf,836,0.4844439872088338,0.7828618850209287,0.4982082079507557,0.0030349013657056147,0.04400606980273141,0.06525037936267071
42,backbone+blink,sadtalker_ff,278,0.5049689440993789,0.5282455891456188,0.48561076604554865,0.028985507246376812,0.050724637681159424,0.14492753623188406
42,backbone+blink,simswap_cdf,815,0.5356162442661566,0.8064225320073273,0.46204594159006784,0.012539184952978056,0.07366771159874608,0.11128526645768025
42,backbone+blink,simswap_ff,280,0.5787755102040816,0.560726723542304,0.44285714285714284,0.014285714285714285,0.05714285714285714,0.14285714285714285
42,full_fusion,ALL,2209,0.530759601422062,0.734733661726992,0.468830303940714,0.01904761904761905,0.06095238095238095,0.11365079365079366
42,full_fusion,sadtalker_cdf,836,0.48753890074843753,0.7857111996136242,0.48572996236379384,0.0015174506828528073,0.05311077389984825,0.09408194233687406
42,full_fusion,sadtalker_ff,278,0.49668737060041407,0.5222240669172439,0.4712215320910973,0.021739130434782608,0.050724637681159424,0.13768115942028986
42,full_fusion,simswap_cdf,815,0.5303561624426616,0.8043476813630457,0.4687892956449356,0.009404388714733543,0.07836990595611286,0.1238244514106583
42,full_fusion,simswap_ff,280,0.5638265306122449,0.5441577873064565,0.44999999999999996,0.0,0.04285714285714286,0.11428571428571428
1337,backbone_only,ALL,2209,0.5299203845576085,0.7365436059721567,0.47310099644484505,0.020317460317460317,0.07047619047619047,0.1073015873015873
1337,backbone_only,sadtalker_cdf,836,0.4868359009970594,0.7875706317355732,0.4966907572679029,0.004552352048558422,0.0622154779969651,0.07283763277693475
1337,backbone_only,sadtalker_ff,278,0.4936853002070393,0.5214563868437092,0.48561076604554865,0.036231884057971016,0.057971014492753624,0.13768115942028986
1337,backbone_only,simswap_cdf,815,0.5320121141278359,0.8066864366282827,0.4687892956449356,0.014106583072100314,0.08307210031347963,0.10815047021943573
1337,backbone_only,simswap_ff,280,0.5691326530612245,0.5524140150786915,0.44999999999999996,0.02142857142857143,0.03571428571428571,0.12857142857142856
1337,backbone+rppg,ALL,2209,0.5308757698663061,0.7354747850928232,0.4699364077912974,0.02095238095238095,0.06476190476190476,0.11682539682539683
1337,backbone+rppg,sadtalker_cdf,836,0.489099217269789,0.7878197021790301,0.4908309971451352,0.0015174506828528073,0.054628224582701064,0.08801213960546282
1337,backbone+rppg,sadtalker_ff,278,0.4980848861283644,0.5253863547216797,0.4712215320910973,0.028985507246376812,0.07246376811594203,0.13768115942028986
1337,backbone+rppg,simswap_cdf,815,0.5242725324548819,0.8024949181885415,0.4687892956449356,0.004702194357366771,0.07523510971786834,0.10815047021943573
1337,backbone+rppg,simswap_ff,280,0.5647448979591837,0.5451047907001748,0.44285714285714284,0.0,0.05714285714285714,0.12142857142857143
1337,backbone+blink,ALL,2209,0.5307115317209954,0.736599804705351,0.47310099644484505,0.019682539682539683,0.06603174603174604,0.11047619047619048
1337,backbone+blink,sadtalker_cdf,836,0.48743602273604075,0.787046503681053,0.4974494826093293,0.0015174506828528073,0.06069802731411229,0.07435508345978756
1337,backbone+blink,sadtalker_ff,278,0.4943064182194617,0.5212537261733436,0.48561076604554865,0.036231884057971016,0.06521739130434782,0.14492753623188406
1337,backbone+blink,simswap_cdf,815,0.5310557356144732,0.806239360806118,0.4687892956449356,0.014106583072100314,0.07993730407523511,0.109717868338558
1337,backbone+blink,simswap_ff,280,0.5690816326530612,0.5513887635770053,0.44999999999999996,0.02142857142857143,0.04285714285714286,0.1357142857142857
1337,full_fusion,ALL,2209,0.5310259876821392,0.735517600014833,0.4699364077912974,0.02095238095238095,0.06412698412698413,0.11682539682539683
1337,full_fusion,sadtalker_cdf,836,0.4891249367728882,0.7877431867649078,0.48724741304664665,0.0015174506828528073,0.05311077389984825,0.08801213960546282
1337,full_fusion,sadtalker_ff,278,0.49824016563147,0.5251807382781718,0.4712215320910973,0.028985507246376812,0.07246376811594203,0.13768115942028986
1337,full_fusion,simswap_cdf,815,0.5242813878114871,0.8024770704217159,0.4687892956449356,0.004702194357366771,0.07523510971786834,0.10815047021943573
